,contribution,liveStatus,nickname,rank,uid,roomId,type,create_time
311,5601,9.0,百万小姐姐,12,137683990,894720.0,hour,2020-02-13 00:58:01
312,5478,9.0,一個小简单,13,170669821,1164265.0,hour,2020-02-13 00:58:01
313,4890,9.0,红尘一梦_Evol,14,140926001,922171.0,hour,2020-02-13 00:58:01
314,4319,9.0,忘忧____,15,103810090,317820.0,hour,2020-02-13 00:58:01
315,4311,9.0,陈臻臻,16,91021548,306721.0,hour,2020-02-13 00:58:01
316,4030,1.0,阿崔_ayw,17,188080956,1479932.0,hour,2020-02-13 00:58:02
317,3935,9.0,南割式,18,10051100,44243.0,hour,2020-02-13 00:58:02
318,3860,9.0,周眠_,19,38682334,1073218.0,hour,2020-02-13 00:58:02
319,3600,9.0,辞洝吖,20,208333865,1748064.0,hour,2020-02-13 00:58:02
320,3598,9.0,清小远_九星,21,124523480,918511.0,hour,2020-02-13 00:58:02
321,3518,9.0,吟唱诗人__,22,121714520,866569.0,hour,2020-02-13 00:58:02
322,3295,9.0,学长_九星,23,48005460,1487889.0,hour,2020-02-13 00:58:02
323,3155,9.0,董乃乃_星火,24,37052540,1360304.0,hour,2020-02-13 00:58:02
324,3152,9.0,陈陌北_领秀,25,194856472,1562906.0,hour,2020-02-13 00:58:02
325,3089,9.0,蓝阿_,26,211012094,1733927.0,hour,2020-02-13 00:58:03
326,3060,9.0,Star_黄泥,27,83655254,380112.0,hour,2020-02-13 00:58:03
327,2819,9.0,苏苏_浅音,28,98637871,244339.0,hour,2020-02-13 00:58:03
328,2531,9.0,鹿苑_主播淑颖,29,98986286,848039.0,hour,2020-02-13 00:58:03
329,2527,9.0,一個安亦,30,156517884,1032911.0,hour,2020-02-13 00:58:03
330,2314,9.0,允乐_LS,31,178022854,1450564.0,hour,2020-02-13 00:58:03
331,2149,9.0,山竹R,32,144380523,945597.0,hour,2020-02-13 00:58:03
332,2132,9.0,阡陌子夜,33,92952116,860192.0,hour,2020-02-13 00:58:03
333,2126,1.0,小狐仙儿_Ria,34,204221349,1679732.0,hour,2020-02-13 00:58:03
334,2123,9.0,滴答姑娘,35,100185278,268529.0,hour,2020-02-13 00:58:03
335,2114,1.0,忱筱_唬头Bng,36,186423149,1584685.0,hour,2020-02-13 00:58:04
336,2026,9.0,___文公子,37,124342653,758304.0,hour,2020-02-13 00:58:04
337,2016,9.0,凡凡只能盐,38,204930965,1742413.0,hour,2020-02-13 00:58:04
338,1975,9.0,十二笔画_安儿,39,105964673,370720.0,hour,2020-02-13 00:58:04
339,1968,1.0,顾清九_归舟,40,194262739,1571040.0,hour,2020-02-13 00:58:04
340,1964,9.0,安燃FM,41,78240451,469462.0,hour,2020-02-13 00:58:04
341,1938,9.0,安静,42,66023087,280274.0,hour,2020-02-13 00:58:04
342,1869,9.0,顾轻舟_Koln,43,102262716,1502680.0,hour,2020-02-13 00:58:04
343,1865,9.0,轩哥哥_Shiny,44,167126408,1163439.0,hour,2020-02-13 00:58:04
344,1838,9.0,温妤_千凰,45,61664963,1066377.0,hour,2020-02-13 00:58:05
345,1828,5.0,砚遇_TNT,46,187469374,1472583.0,hour,2020-02-13 00:58:05
346,1821,1.0,_晓小花er,47,125763012,783873.0,hour,2020-02-13 00:58:05
347,1810,9.0,Miss丹__,48,80001327,1006599.0,hour,2020-02-13 00:58:05
348,1800,9.0,张KN,49,205943541,1688317.0,hour,2020-02-13 00:58:05
349,1761,9.0,南城以南___,50,96953630,229611.0,hour,2020-02-13 00:58:05
350,28486,9.0,学长_九星,1,48005460,1487889.0,hour,2020-02-13 01:58:00
351,15605,9.0,Star_黄泥,2,83655254,380112.0,hour,2020-02-13 01:58:00
352,14800,9.0,丰月小仙女_九星,3,75394357,282839.0,hour,2020-02-13 01:58:00
353,9722,9.0,___GK,4,44862774,247.0,hour,2020-02-13 01:58:00
354,7266,9.0,百万小姐姐,5,137683990,894720.0,hour,2020-02-13 01:58:00
355,6533,9.0,一個陌小歪,6,194840534,1561724.0,hour,2020-02-13 01:58:00
356,4945,9.0,___文公子,7,124342653,758304.0,hour,2020-02-13 01:58:00
357,4874,9.0,云欣_九星,8,168903529,1439977.0,hour,2020-02-13 01:58:00
358,4600,1.0,晔熹,9,126349665,1232769.0,hour,2020-02-13 01:58:00
359,4034,9.0,貂蝉宝宝_九星,10,88391613,22071.0,hour,2020-02-13 01:58:01
360,4020,9.0,辞洝吖,11,208333865,1748064.0,hour,2020-02-13 01:58:01
361,3576,9.0,顾轻舟_Koln,12,102262716,1502680.0,hour,2020-02-13 01:58:01
362,2813,9.0,陈carry,13,98039014,236076.0,hour,2020-02-13 01:58:01
363,2708,9.0,陈臻臻,14,91021548,306721.0,hour,2020-02-13 01:58:01
364,2700,9.0,一個安亦,15,156517884,1032911.0,hour,2020-02-13 01:58:01
365,2654,9.0,伦浪浪_,16,136263244,883031.0,hour,2020-02-13 01:58:01
366,2571,1.0,RJ_葱蘸醬,17,181865677,1662223.0,hour,2020-02-13 01:58:01
367,2162,9.0,愿_素心若禅,18,129218269,1232193.0,hour,2020-02-13 01:58:01
368,1987,9.0,河豚的遐思,19,209126748,1715225.0,hour,2020-02-13 01:58:02
369,1946,9.0,蓝阿_,20,211012094,1733927.0,hour,2020-02-13 01:58:02
370,1791,1.0,___________LMM,21,206087471,1699391.0,hour,2020-02-13 01:58:02
371,1705,9.0,浅浅_九星,22,149362039,1628474.0,hour,2020-02-13 01:58:02
372,1681,9.0,微微微风吹,23,173569926,1610821.0,hour,2020-02-13 01:58:02
373,1637,9.0,安静,24,66023087,280274.0,hour,2020-02-13 01:58:02
374,1627,9.0,大霞_SoMo,25,181220149,1390956.0,hour,2020-02-13 01:58:02
375,1573,9.0,一修的情感漫谈_嘉祺,26,73934516,1229086.0,hour,2020-02-13 01:58:02
376,1515,9.0,一個小简单,27,170669821,1164265.0,hour,2020-02-13 01:58:02
377,1415,9.0,安燃FM,28,78240451,469462.0,hour,2020-02-13 01:58:03
378,1406,9.0,冷潼学姐_JX,29,121506620,751833.0,hour,2020-02-13 01:58:03
379,1366,9.0,Eflin小歪_ME台湾甜嗓,30,88695377,12290.0,hour,2020-02-13 01:58:03
380,1363,9.0,潮儿_Ria,31,162846410,1702886.0,hour,2020-02-13 01:58:03
381,1286,9.0,苏苏_浅音,32,98637871,244339.0,hour,2020-02-13 01:58:03
382,1195,9.0,CEO丶蘭蘭_小女子,33,126539299,887017.0,hour,2020-02-13 01:58:03
383,1027,9.0,横先生的夜晚,34,16621376,844007.0,hour,2020-02-13 01:58:03
384,1007,9.0,夏春瑶,35,5638858,134.0,hour,2020-02-13 01:58:03
385,995,9.0,以默_SoMo,36,194616836,1618275.0,hour,2020-02-13 01:58:03
386,994,1.0,董乃乃_星火,37,37052540,1360304.0,hour,2020-02-13 01:58:03
387,971,9.0,_你的米亚_,38,61440087,1572647.0,hour,2020-02-13 01:58:04
388,967,9.0,yl_猪鹿狸,39,78624117,788367.0,hour,2020-02-13 01:58:04
389,847,1.0,三叁,40,91318927,18523.0,hour,2020-02-13 01:58:04
390,838,9.0,鹿苑_阳芷的时光,41,2422298,11691.0,hour,2020-02-13 01:58:04
391,834,9.0,笙戈_白要饭,42,112803998,497340.0,hour,2020-02-13 01:58:04
392,818,9.0,南国蔷薇,43,99027106,247666.0,hour,2020-02-13 01:58:04
393,813,9.0,彦七丶,44,110620229,892933.0,hour,2020-02-13 01:58:04
394,812,9.0,风醒,45,199665580,1624113.0,hour,2020-02-13 01:58:04
395,800,9.0,凌稚幺_SoMo,46,194224422,1554560.0,hour,2020-02-13 01:58:04
396,796,9.0,__风铃,47,213042711,1753007.0,hour,2020-02-13 01:58:04
397,793,5.0,_月儿__,48,99262960,248674.0,hour,2020-02-13 01:58:05
398,757,5.0,聲度_瑞贝卡喵喵,49,160350141,1618554.0,hour,2020-02-13 01:58:05
399,734,1.0,余kk呀_SoMa,50,183472115,1428360.0,hour,2020-02-13 01:58:05
400,15875,9.0,子涵_WIN,1,111406849,494894.0,hour,2020-02-13 02:58:00
401,13000,9.0,百万小姐姐,2,137683990,894720.0,hour,2020-02-13 02:58:00
402,9154,1.0,安静,3,66023087,280274.0,hour,2020-02-13 02:58:00
403,8141,9.0,一個陌小歪,4,194840534,1561724.0,hour,2020-02-13 02:58:00
404,5265,9.0,陈臻臻,5,91021548,306721.0,hour,2020-02-13 02:58:00
405,4630,9.0,苏妃,6,157269668,1023237.0,hour,2020-02-13 02:58:00
406,4305,9.0,冷潼学姐_JX,7,121506620,751833.0,hour,2020-02-13 02:58:00
407,3950,9.0,Star_黄泥,8,83655254,380112.0,hour,2020-02-13 02:58:00
408,3539,9.0,一個安亦,9,156517884,1032911.0,hour,2020-02-13 02:58:00
409,3279,1.0,__风铃,10,213042711,1753007.0,hour,2020-02-13 02:58:01
410,2655,9.0,Cc丶_,11,118955471,964135.0,hour,2020-02-13 02:58:01
411,2627,5.0,貂蝉宝宝_九星,12,88391613,22071.0,hour,2020-02-13 02:58:01
412,1616,1.0,言小诺_,13,118001738,890246.0,hour,2020-02-13 02:58:01
413,1552,9.0,CEO丶蘭蘭_小女子,14,126539299,887017.0,hour,2020-02-13 02:58:01
414,1484,9.0,丰月小仙女_九星,15,75394357,282839.0,hour,2020-02-13 02:58:01
415,1312,9.0,TK_小布,16,27940560,1402000.0,hour,2020-02-13 02:58:01
416,1125,9.0,愿_素心若禅,17,129218269,1232193.0,hour,2020-02-13 02:58:01
417,1046,9.0,樱诺_SoMa,18,188146873,1481020.0,hour,2020-02-13 02:58:01
418,1036,9.0,与鸢_九星,19,200908698,1636540.0,hour,2020-02-13 02:58:01
419,1027,9.0,木子晶_浅音,20,130334327,827429.0,hour,2020-02-13 02:58:01
420,986,5.0,鹿苑_阳芷的时光,21,2422298,11691.0,hour,2020-02-13 02:58:02
421,964,9.0,优乐美_God,22,193383470,1552250.0,hour,2020-02-13 02:58:02
422,931,5.0,___文公子,23,124342653,758304.0,hour,2020-02-13 02:58:02
423,888,9.0,潮儿_Ria,24,162846410,1702886.0,hour,2020-02-13 02:58:02
424,864,9.0,TK_萌宝,25,36915635,786107.0,hour,2020-02-13 02:58:02
425,846,9.0,TL_諾允,26,117077898,1578251.0,hour,2020-02-13 02:58:02
426,811,1.0,林亿也,27,122062745,840243.0,hour,2020-02-13 02:58:02
427,809,9.0,易一_九星,28,157764540,1509116.0,hour,2020-02-13 02:58:02
428,774,9.0,一個小简单,29,170669821,1164265.0,hour,2020-02-13 02:58:02
429,756,9.0,幺年_翰星,30,163334539,1084059.0,hour,2020-02-13 02:58:03
430,714,9.0,妖小痴_SoMo,31,55714223,129620.0,hour,2020-02-13 02:58:03
431,702,9.0,安燃FM,32,78240451,469462.0,hour,2020-02-13 02:58:03
432,655,1.0,龙庙山精品故事,33,34706482,84539.0,hour,2020-02-13 02:58:03
433,599,9.0,横先生的夜晚,34,16621376,844007.0,hour,2020-02-13 02:58:03
434,598,9.0,以默_SoMo,35,194616836,1618275.0,hour,2020-02-13 02:58:03
435,593,1.0,叁河,36,182115388,1628085.0,hour,2020-02-13 02:58:03
436,580,9.0,云欣_九星,37,168903529,1439977.0,hour,2020-02-13 02:58:03
437,568,9.0,叶落十三QAQ,38,66338324,7628.0,hour,2020-02-13 02:58:03
438,565,1.0,赞爷说书,39,94192929,197321.0,hour,2020-02-13 02:58:03
439,565,9.0,莎宝儿_Mo,40,186623718,1632744.0,hour,2020-02-13 02:58:04
440,512,9.0,i_i开心,41,112151341,709651.0,hour,2020-02-13 02:58:04
441,501,9.0,Love依然丨程程,42,180447950,1794304.0,hour,2020-02-13 02:58:04
442,462,9.0,康佳讲故事_九星,43,62718094,922835.0,hour,2020-02-13 02:58:04
443,445,9.0,染呦__,44,185199360,1448149.0,hour,2020-02-13 02:58:04
444,443,9.0,云倾_嘉祺,45,191501765,1511481.0,hour,2020-02-13 02:58:04
445,429,1.0,欢欢_浅音,46,160094232,1046737.0,hour,2020-02-13 02:58:04
446,428,9.0,奶盖_Shiny,47,86127849,21963.0,hour,2020-02-13 02:58:04
447,428,9.0,陈陌北_领秀,48,194856472,1562906.0,hour,2020-02-13 02:58:04
448,427,5.0,阿西_,49,125710750,781578.0,hour,2020-02-13 02:58:04
449,419,9.0,鹿苑_闪光次不学好,50,180750086,1383095.0,hour,2020-02-13 02:58:05
450,4156,9.0,木子晶_浅音,1,130334327,827429.0,hour,2020-02-13 03:58:00
451,2532,9.0,陈臻臻,2,91021548,306721.0,hour,2020-02-13 03:58:00
452,2438,9.0,西施施_SoMo,3,153311324,1560078.0,hour,2020-02-13 03:58:00
453,2409,9.0,冷潼学姐_JX,4,121506620,751833.0,hour,2020-02-13 03:58:00
454,2305,1.0,学长_九星,5,48005460,1487889.0,hour,2020-02-13 03:58:00
455,1788,5.0,吟唱诗人__,6,121714520,866569.0,hour,2020-02-13 03:58:00
456,1530,9.0,苏苏_浅音,7,98637871,244339.0,hour,2020-02-13 03:58:00
457,1317,9.0,一個安亦,8,156517884,1032911.0,hour,2020-02-13 03:58:00
458,1275,9.0,百万小姐姐,9,137683990,894720.0,hour,2020-02-13 03:58:00
459,1262,9.0,一個小简单,10,170669821,1164265.0,hour,2020-02-13 03:58:00
460,1060,1.0,南风_九星,11,93965024,22840.0,hour,2020-02-13 03:58:01
461,1027,9.0,___GK,12,44862774,247.0,hour,2020-02-13 03:58:01
462,1020,9.0,Star_黄泥,13,83655254,380112.0,hour,2020-02-13 03:58:01
463,1006,9.0,大霞_SoMo,14,181220149,1390956.0,hour,2020-02-13 03:58:01
464,933,9.0,小闹_不再胡闹,15,70537876,1104396.0,hour,2020-02-13 03:58:01
465,911,5.0,苏妃,16,157269668,1023237.0,hour,2020-02-13 03:58:01
466,851,1.0,康佳讲故事_九星,17,62718094,922835.0,hour,2020-02-13 03:58:01
467,668,1.0,赞爷说书,18,94192929,197321.0,hour,2020-02-13 03:58:01
468,668,9.0,添一笑,19,162594339,1741147.0,hour,2020-02-13 03:58:01
469,582,9.0,染呦__,20,185199360,1448149.0,hour,2020-02-13 03:58:01
470,567,9.0,奶盖_Shiny,21,86127849,21963.0,hour,2020-02-13 03:58:02
471,488,9.0,鹿苑_新酒酌一杯,22,124817768,767224.0,hour,2020-02-13 03:58:02
472,486,9.0,小瓶瓶啦啦啦,23,172943190,1790568.0,hour,2020-02-13 03:58:02
473,439,9.0,董咚儿_JLsound,24,84434603,1244753.0,hour,2020-02-13 03:58:02
474,428,9.0,ParkerJ,25,41755693,187766.0,hour,2020-02-13 03:58:02
475,412,9.0,Cc丶_,26,118955471,964135.0,hour,2020-02-13 03:58:02
476,391,1.0,unique_熙姗,27,131201243,1158746.0,hour,2020-02-13 03:58:02
477,385,9.0,慕哲___,28,162483993,1087633.0,hour,2020-02-13 03:58:02
478,379,1.0,yl_猪鹿狸,29,78624117,788367.0,hour,2020-02-13 03:58:03
479,379,1.0,_一朵骄傲的小花,30,13180885,1618293.0,hour,2020-02-13 03:58:03
480,379,5.0,夜深有沄_SoMa,31,131103956,1584399.0,hour,2020-02-13 03:58:03
481,368,5.0,陳希_,32,123335833,744772.0,hour,2020-02-13 03:58:03
482,342,9.0,TL_諾允,33,117077898,1578251.0,hour,2020-02-13 03:58:03
483,277,9.0,李逍遥_May,34,197501817,1587991.0,hour,2020-02-13 03:58:03
484,276,1.0,伦浪浪_,35,136263244,883031.0,hour,2020-02-13 03:58:03
485,250,9.0,NJ猫白,36,18550257,11270.0,hour,2020-02-13 03:58:03
486,206,5.0,大美妞_WIN,37,121678648,1224408.0,hour,2020-02-13 03:58:04
487,196,1.0,与鸢_九星,38,200908698,1636540.0,hour,2020-02-13 03:58:04
488,184,9.0,惹不起的小姑奶奶,39,46490595,283263.0,hour,2020-02-13 03:58:04
489,183,9.0,小雨熙_九星,40,200632661,1688316.0,hour,2020-02-13 03:58:04
490,178,9.0,Dear_大瓶子,41,113555566,1572590.0,hour,2020-02-13 03:58:04
491,168,9.0,十二笔画_安儿,42,105964673,370720.0,hour,2020-02-13 03:58:04
492,165,1.0,三米大佬_星路,43,115882733,731234.0,hour,2020-02-13 03:58:04
493,161,1.0,鹿苑_闪光次不学好,44,180750086,1383095.0,hour,2020-02-13 03:58:04
494,156,9.0,星颜曦,45,148070272,1431766.0,hour,2020-02-13 03:58:04
495,155,9.0,叫我kiko,46,92486193,769040.0,hour,2020-02-13 03:58:04
496,150,9.0,1826811mjhb,47,140440305,1799369.0,hour,2020-02-13 03:58:05
497,147,9.0,幺年_翰星,48,163334539,1084059.0,hour,2020-02-13 03:58:05
498,140,5.0,白薇薇_嘉祺,49,30282165,1384231.0,hour,2020-02-13 03:58:05
499,128,9.0,迪哩哩,50,180163517,1716442.0,hour,2020-02-13 03:58:05
500,27822,1.0,冷潼学姐_JX,1,121506620,751833.0,hour,2020-02-13 04:58:00
501,24566,9.0,丰月小仙女_九星,2,75394357,282839.0,hour,2020-02-13 04:58:00
502,4809,9.0,木子晶_浅音,3,130334327,827429.0,hour,2020-02-13 04:58:00
503,3836,1.0,星辰_有幸相遇,4,195469757,1755230.0,hour,2020-02-13 04:58:00
504,2726,9.0,呐呐呐呐呐呐,5,64093758,1730396.0,hour,2020-02-13 04:58:00
505,2666,9.0,___GK,6,44862774,247.0,hour,2020-02-13 04:58:00
506,2269,9.0,易一_九星,7,157764540,1509116.0,hour,2020-02-13 04:58:00
507,1418,9.0,百万小姐姐,8,137683990,894720.0,hour,2020-02-13 04:58:01
508,1401,9.0,陈臻臻,9,91021548,306721.0,hour,2020-02-13 04:58:01
509,943,1.0,安眠药_九星,10,188971772,1493505.0,hour,2020-02-13 04:58:01
510,924,9.0,苏苏_浅音,11,98637871,244339.0,hour,2020-02-13 04:58:01
511,880,9.0,CEO丶女帝,12,31007273,666589.0,hour,2020-02-13 04:58:01
512,846,9.0,Yhh_Mo,13,89672317,1077261.0,hour,2020-02-13 04:58:01
513,821,9.0,子然_SoMo,14,176227898,1368781.0,hour,2020-02-13 04:58:01
514,801,1.0,Aiyo喂_,15,193496629,1762589.0,hour,2020-02-13 04:58:01
515,568,9.0,子怡Miki_ayw,16,189050219,1534012.0,hour,2020-02-13 04:58:01
516,527,9.0,奶盖_Shiny,17,86127849,21963.0,hour,2020-02-13 04:58:01
517,511,1.0,一個安亦,18,156517884,1032911.0,hour,2020-02-13 04:58:02
518,463,9.0,TL_諾允,19,117077898,1578251.0,hour,2020-02-13 04:58:02
519,435,9.0,西施施_SoMo,20,153311324,1560078.0,hour,2020-02-13 04:58:02
520,418,9.0,墨梓倾辰,21,164394703,1093905.0,hour,2020-02-13 04:58:02
521,410,9.0,林一可_九星,22,120931952,1401969.0,hour,2020-02-13 04:58:02
522,368,5.0,樱诺_SoMa,23,188146873,1481020.0,hour,2020-02-13 04:58:02
523,365,9.0,疯子Alles_九星,24,75944492,476823.0,hour,2020-02-13 04:58:02
524,337,9.0,TK_萌宝,25,36915635,786107.0,hour,2020-02-13 04:58:02
525,320,5.0,大城城_,26,165350736,1137054.0,hour,2020-02-13 04:58:03
526,305,9.0,久久_鸿啸,27,92731483,26374.0,hour,2020-02-13 04:58:03
527,299,9.0,小雨熙_九星,28,200632661,1688316.0,hour,2020-02-13 04:58:03
528,292,1.0,白枫澈,29,111772549,734041.0,hour,2020-02-13 04:58:03
529,267,9.0,Look_妍白,30,178428106,1353433.0,hour,2020-02-13 04:58:03
530,262,9.0,格子__ayw,31,158338931,1683561.0,hour,2020-02-13 04:58:03
531,242,9.0,死鱼大大,32,105049524,351764.0,hour,2020-02-13 04:58:03
532,236,1.0,学长_九星,33,48005460,1487889.0,hour,2020-02-13 04:58:03
533,236,5.0,飘个岛_九星,34,111944640,483068.0,hour,2020-02-13 04:58:03
534,199,1.0,李逍遥_May,35,197501817,1587991.0,hour,2020-02-13 04:58:04
535,192,9.0,苦十三_九星,36,198621039,1613846.0,hour,2020-02-13 04:58:04
536,174,9.0,风醒,37,199665580,1624113.0,hour,2020-02-13 04:58:04
537,166,1.0,娃哈哈__,38,119958676,688637.0,hour,2020-02-13 04:58:04
538,161,9.0,妖小痴_SoMo,39,55714223,129620.0,hour,2020-02-13 04:58:04
539,159,9.0,沐弦_DK,40,210625149,1735807.0,hour,2020-02-13 04:58:04
540,150,1.0,河豚的遐思,41,209126748,1715225.0,hour,2020-02-13 04:58:04
541,131,5.0,晟涵曦,42,214473509,1772565.0,hour,2020-02-13 04:58:04
542,100,1.0,miss酱油君,43,43701367,378051.0,hour,2020-02-13 04:58:04
543,84,9.0,三千_唬头Bng,44,172422028,1551001.0,hour,2020-02-13 04:58:04
544,83,9.0,TK_南言,45,101287012,1239278.0,hour,2020-02-13 04:58:05
545,79,9.0,你的阿斗,46,84846243,421155.0,hour,2020-02-13 04:58:05
546,75,9.0,喝光芬达_嗝,47,120320258,705098.0,hour,2020-02-13 04:58:05
547,74,9.0,蜉蝣_Aile,48,167904246,1133029.0,hour,2020-02-13 04:58:05
548,66,9.0,呦呦_麋鹿,49,210064843,1725163.0,hour,2020-02-13 04:58:05
549,62,9.0,苏小喵_三月三,50,115586916,1583450.0,hour,2020-02-13 04:58:05
550,6813,9.0,NJ猫白,1,18550257,11270.0,hour,2020-02-13 05:58:00
551,1893,9.0,大霞_SoMo,2,181220149,1390956.0,hour,2020-02-13 05:58:00
552,1861,9.0,苏苏_浅音,3,98637871,244339.0,hour,2020-02-13 05:58:00
553,1599,9.0,青枫慕_揽月,4,158123865,1734100.0,hour,2020-02-13 05:58:00
554,1258,1.0,蓝南_造音,5,132374254,849453.0,hour,2020-02-13 05:58:00
555,1123,9.0,林一可_九星,6,120931952,1401969.0,hour,2020-02-13 05:58:00
556,934,1.0,杜克_三月三,7,119709217,685300.0,hour,2020-02-13 05:58:00
557,798,9.0,格子__ayw,8,158338931,1683561.0,hour,2020-02-13 05:58:00
558,781,9.0,风醒,9,199665580,1624113.0,hour,2020-02-13 05:58:00
559,718,9.0,Yhh_Mo,10,89672317,1077261.0,hour,2020-02-13 05:58:01
560,549,9.0,萌二_,11,194204219,1556422.0,hour,2020-02-13 05:58:01
561,544,9.0,木子晶_浅音,12,130334327,827429.0,hour,2020-02-13 05:58:01
562,411,9.0,奶盖_Shiny,13,86127849,21963.0,hour,2020-02-13 05:58:01
563,391,5.0,暖心_九星,14,81269909,679758.0,hour,2020-02-13 05:58:01
564,319,9.0,川歌_九星,15,71960473,453759.0,hour,2020-02-13 05:58:01
565,298,9.0,TK_萌宝,16,36915635,786107.0,hour,2020-02-13 05:58:01
566,298,9.0,辛苑Esther,17,183595050,1687380.0,hour,2020-02-13 05:58:01
567,298,9.0,易一_九星,18,157764540,1509116.0,hour,2020-02-13 05:58:01
568,292,5.0,小樱吖_Fly,19,179406654,1376301.0,hour,2020-02-13 05:58:01
569,216,9.0,核雲老酒_嘉祺,20,192797805,1746325.0,hour,2020-02-13 05:58:02
570,209,9.0,百万小姐姐,21,137683990,894720.0,hour,2020-02-13 05:58:02
571,174,1.0,烁烁丶,22,162843075,1530180.0,hour,2020-02-13 05:58:02
572,140,9.0,故事的小黄花丨,23,164276459,1359653.0,hour,2020-02-13 05:58:02
573,133,9.0,芸七七,24,194253885,1554995.0,hour,2020-02-13 05:58:02
574,126,9.0,芬兰墨轩,25,105077535,703919.0,hour,2020-02-13 05:58:02
575,120,9.0,初壹呐,26,22353263,1684719.0,hour,2020-02-13 05:58:02
576,116,9.0,晴栀yummy_Muse,27,96743380,1082350.0,hour,2020-02-13 05:58:02
577,116,9.0,御仙儿_领秀,28,205669054,1686246.0,hour,2020-02-13 05:58:02
578,110,1.0,幺年_翰星,29,163334539,1084059.0,hour,2020-02-13 05:58:03
579,100,1.0,久久_鸿啸,30,92731483,26374.0,hour,2020-02-13 05:58:03
580,86,9.0,江暖风_合耳盟,31,197826401,1667993.0,hour,2020-02-13 05:58:03
581,83,9.0,零星_Zero,32,199116590,1685261.0,hour,2020-02-13 05:58:03
582,83,9.0,蜉蝣_Aile,33,167904246,1133029.0,hour,2020-02-13 05:58:03
583,81,9.0,星颜曦,34,148070272,1431766.0,hour,2020-02-13 05:58:03
584,74,1.0,ParkerJ,35,41755693,187766.0,hour,2020-02-13 05:58:03
585,72,9.0,星棩_WIN,36,128981290,813968.0,hour,2020-02-13 05:58:03
586,58,9.0,楠楠大宝贝吖,37,160221071,1403456.0,hour,2020-02-13 05:58:03
587,53,9.0,NJ顾梵_领秀,38,82930463,836685.0,hour,2020-02-13 05:58:04
588,50,1.0,红颜一笑为半生,39,182189450,1457552.0,hour,2020-02-13 05:58:04
589,50,9.0,伊人无心,40,100901040,325084.0,hour,2020-02-13 05:58:04
590,49,9.0,死鱼大大,41,105049524,351764.0,hour,2020-02-13 05:58:04
591,48,9.0,彩虹丽人_WIN,42,152470826,1621156.0,hour,2020-02-13 05:58:04
592,48,9.0,猫音珞_心派,43,105271986,866736.0,hour,2020-02-13 05:58:04
593,47,1.0,芸飞飞_九星,44,1184976,9975.0,hour,2020-02-13 05:58:04
594,46,9.0,寂寞聆听_九星,45,190466285,1517177.0,hour,2020-02-13 05:58:04
595,45,9.0,网恋被骗二十萬的少年,46,124390866,1778823.0,hour,2020-02-13 05:58:04
596,42,9.0,墨梓倾辰,47,164394703,1093905.0,hour,2020-02-13 05:58:05
597,41,5.0,Zmy赵羞涩_唬头Bng,48,26514665,69978.0,hour,2020-02-13 05:58:05
598,40,1.0,小惟_SK,49,190913579,1505013.0,hour,2020-02-13 05:58:05
599,40,9.0,X_ALL,50,162772691,1074550.0,hour,2020-02-13 05:58:05
600,10404,9.0,NJ猫白,1,18550257,11270.0,hour,2020-02-13 06:58:00
601,3507,9.0,易一_九星,2,157764540,1509116.0,hour,2020-02-13 06:58:00
602,3367,9.0,萌二_,3,194204219,1556422.0,hour,2020-02-13 06:58:00
603,2969,9.0,大霞_SoMo,4,181220149,1390956.0,hour,2020-02-13 06:58:00
604,2067,5.0,百万小姐姐,5,137683990,894720.0,hour,2020-02-13 06:58:00
605,1419,9.0,风醒,6,199665580,1624113.0,hour,2020-02-13 06:58:00
606,1317,9.0,Yhh_Mo,7,89672317,1077261.0,hour,2020-02-13 06:58:00
607,1316,9.0,阿七呀_合耳盟,8,177240520,1687862.0,hour,2020-02-13 06:58:00
608,1136,9.0,X_ALL,9,162772691,1074550.0,hour,2020-02-13 06:58:00
609,1056,9.0,染呦__,10,185199360,1448149.0,hour,2020-02-13 06:58:00
610,820,9.0,是甜甜吖_GS,11,179779178,1558203.0,hour,2020-02-13 06:58:01
611,753,9.0,御仙儿_领秀,12,205669054,1686246.0,hour,2020-02-13 06:58:01
612,749,9.0,安眠药_九星,13,188971772,1493505.0,hour,2020-02-13 06:58:01
